stationName,Month,Monthly_Mean_Pressure
Delhi North ALIPUR Alipur Garhi Pz,2024-05-31,97817.484375
Delhi North ALIPUR Alipur Garhi Pz,2024-06-30,97509.9765625
Delhi North ALIPUR Alipur Garhi Pz,2024-07-31,97352.6796875
Delhi North ALIPUR Alipur Garhi Pz,2024-08-31,97797.21875
Delhi North ALIPUR Alipur Garhi Pz,2024-09-30,97969.796875
Delhi North ALIPUR Alipur Garhi Pz,2024-10-31,98519.171875
Delhi North ALIPUR Alipur Garhi Pz,2024-11-30,98972.421875
Delhi North ALIPUR Alipur Garhi Pz,2024-12-31,99154.4921875
Delhi North ALIPUR Alipur Garhi Pz,2025-01-31,99135.3984375
Delhi North ALIPUR Alipur Garhi Pz,2025-02-28,99015.765625
Delhi North ALIPUR Alipur Garhi Pz,2025-03-31,98670.4296875
Delhi North ALIPUR Alipur Garhi Pz,2025-04-30,98193.1796875
Delhi North ALIPUR Alipur Garhi Pz,2025-05-31,97804.421875
Delhi North ALIPUR Alipur Garhi Pz,2025-06-30,97529.734375
Delhi North ALIPUR Alipur Garhi Pz,2025-07-31,97461.9921875
Delhi North ALIPUR Alipur Garhi Pz,2025-08-31,97792.6484375
Delhi North ALIPUR Hiranki Village Pz,2022-12-31,99067.046875
Delhi North ALIPUR Hiranki Village Pz,2023-01-31,99276.2890625
Delhi North ALIPUR Hiranki Village Pz,2023-02-28,98930.90625
Delhi North ALIPUR Hiranki Village Pz,2023-03-31,98793.78125
Delhi North ALIPUR Hiranki Village Pz,2023-04-30,98421.390625
Delhi North ALIPUR Hiranki Village Pz,2023-05-31,98136.5625
Delhi North ALIPUR Hiranki Village Pz,2023-06-30,97672.4453125
Delhi North ALIPUR Hiranki Village Pz,2023-07-31,97653.546875
Delhi North ALIPUR Hiranki Village Pz,2023-08-31,97692.21875
Delhi North ALIPUR Hiranki Village Pz,2023-09-30,97998.046875
Delhi North ALIPUR Hiranki Village Pz,2023-10-31,98688.578125
Delhi North ALIPUR Hiranki Village Pz,2023-11-30,99100.4140625
Delhi North ALIPUR Hiranki Village Pz,2023-12-31,99254.1953125
Delhi North ALIPUR Hiranki Village Pz,2024-01-31,99295.8515625
Delhi North ALIPUR Hiranki Village Pz,2024-02-29,99179.953125
Delhi North ALIPUR Hiranki Village Pz,2024-03-31,98807.3046875
Delhi North ALIPUR Hiranki Village Pz,2024-04-30,98294.0703125
Delhi North ALIPUR Hiranki Village Pz,2024-05-31,97809.765625
Delhi North ALIPUR Hiranki Village Pz,2024-06-30,97500.78125
Delhi North ALIPUR Hiranki Village Pz,2024-07-31,97346.5625
Delhi North ALIPUR Hiranki Village Pz,2024-08-31,97790.3203125
Delhi North ALIPUR Hiranki Village Pz,2024-09-30,97960.6796875
Delhi North ALIPUR Hiranki Village Pz,2024-10-31,98509.8203125
Delhi North ALIPUR Hiranki Village Pz,2024-11-30,98963.109375
Delhi North ALIPUR Hiranki Village Pz,2024-12-31,99143.21875
Delhi North ALIPUR Hiranki Village Pz,2025-01-31,99124.5390625
Delhi North ALIPUR Hiranki Village Pz,2025-02-28,99003.609375
Delhi North ALIPUR Hiranki Village Pz,2025-03-31,98658.4921875
Delhi North ALIPUR Hiranki Village Pz,2025-04-30,98186.6875
Delhi North ALIPUR Hiranki Village Pz,2025-05-31,97799.1171875
Delhi North ALIPUR Hiranki Village Pz,2025-06-30,97523.6015625
Delhi North ALIPUR Hiranki Village Pz,2025-07-31,97455.3359375
Delhi North ALIPUR Hiranki Village Pz,2025-08-31,97785.6796875
Tiggipur Shallow Pz_1,2022-12-31,99067.046875
Tiggipur Shallow Pz_1,2023-01-31,99276.2890625
Tiggipur Shallow Pz_1,2023-02-28,98930.90625
Tiggipur Shallow Pz_1,2023-03-31,98793.78125
Tiggipur Shallow Pz_1,2023-04-30,98421.390625
Tiggipur Shallow Pz_1,2023-05-31,98136.5625
Tiggipur Shallow Pz_1,2023-06-30,97672.4453125
Tiggipur Shallow Pz_1,2023-07-31,97653.546875
Tiggipur Shallow Pz_1,2023-08-31,97692.21875
Tiggipur Shallow Pz_1,2023-09-30,97998.046875
Tiggipur Shallow Pz_1,2023-10-31,98688.578125
Tiggipur Shallow Pz_1,2023-11-30,99100.4140625
Tiggipur Shallow Pz_1,2023-12-31,99254.1953125
Tiggipur Shallow Pz_1,2024-01-31,99295.8515625
Tiggipur Shallow Pz_1,2024-02-29,99179.953125
Tiggipur Shallow Pz_1,2024-03-31,98807.3046875
Tiggipur Shallow Pz_1,2024-04-30,98294.0703125
Tiggipur Shallow Pz_1,2024-05-31,97809.765625
Tiggipur Shallow Pz_1,2024-06-30,97500.78125
Tiggipur Shallow Pz_1,2024-07-31,97346.5625
Tiggipur Shallow Pz_1,2024-08-31,97790.3203125
Tiggipur Shallow Pz_1,2024-09-30,97960.6796875
Tiggipur Shallow Pz_1,2024-10-31,98509.8203125
Tiggipur Shallow Pz_1,2024-11-30,98963.109375
Tiggipur Shallow Pz_1,2024-12-31,99143.21875
Tiggipur Shallow Pz_1,2025-01-31,99124.5390625
Tiggipur Shallow Pz_1,2025-02-28,99003.609375
Tiggipur Shallow Pz_1,2025-03-31,98658.4921875
Tiggipur Shallow Pz_1,2025-04-30,98186.6875
Tiggipur Shallow Pz_1,2025-05-31,97799.1171875
Tiggipur Shallow Pz_1,2025-06-30,97523.6015625
Tiggipur Shallow Pz_1,2025-07-31,97455.3359375
Tiggipur Shallow Pz_1,2025-08-31,97785.6796875
Delhi_South East_Kalkaji_Okhla DJB WTP,2022-12-31,99047.71875
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-01-31,99254.453125
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-02-28,98910.5
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-03-31,98770.5703125
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-04-30,98398.4765625
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-05-31,98112.0234375
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-06-30,97649.625
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-07-31,97624.09375
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-08-31,97667.890625
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-09-30,97972.765625
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-10-31,98666.65625
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-11-30,99077.078125
Delhi_South East_Kalkaji_Okhla DJB WTP,2023-12-31,99232.4296875
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-01-31,99271.890625
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-02-29,99157.5625
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-03-31,98784.9765625
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-04-30,98274.578125
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-05-31,97784.1953125
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-06-30,97478.578125
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-07-31,97317.8828125
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-08-31,97762.8359375
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-09-30,97937.3359375
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-10-31,98486.34375
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-11-30,98938.4921875
Delhi_South East_Kalkaji_Okhla DJB WTP,2024-12-31,99121.25
Delhi_South East_Kalkaji_Okhla DJB WTP,2025-01-31,99101.6015625
Delhi_South East_Kalkaji_Okhla DJB WTP,2025-02-28,98983.8125
Delhi_South East_Kalkaji_Okhla DJB WTP,2025-03-31,98639.203125
Delhi_South East_Kalkaji_Okhla DJB WTP,2025-04-30,98157.953125
Delhi_South East_Kalkaji_Okhla DJB WTP,2025-05-31,97768.4921875
Delhi_South East_Kalkaji_Okhla DJB WTP,2025-06-30,97495.1015625
Delhi_South East_Kalkaji_Okhla DJB WTP,2025-07-31,97427.5078125
Delhi_South East_Kalkaji_Okhla DJB WTP,2025-08-31,97758.2265625
Coronation Pillar,2022-12-31,99057.6953125
Coronation Pillar,2023-01-31,99265.3359375
Coronation Pillar,2023-02-28,98921.7578125
Coronation Pillar,2023-03-31,98782.8359375
Coronation Pillar,2023-04-30,98410.7578125
Coronation Pillar,2023-05-31,98126.484375
Coronation Pillar,2023-06-30,97663.890625
Coronation Pillar,2023-07-31,97643.203125
Coronation Pillar,2023-08-31,97687.203125
Coronation Pillar,2023-09-30,97988.0703125
Coronation Pillar,2023-10-31,98679.4609375
Coronation Pillar,2023-11-30,99089.640625
Coronation Pillar,2023-12-31,99243.7421875
Coronation Pillar,2024-01-31,99284.8203125
Coronation Pillar,2024-02-29,99169.8359375
Coronation Pillar,2024-03-31,98797.0078125
Coronation Pillar,2024-04-30,98284.1015625
Coronation Pillar,2024-05-31,97798.8828125
Coronation Pillar,2024-06-30,97492.953125
Coronation Pillar,2024-07-31,97337.1171875
Coronation Pillar,2024-08-31,97780.0234375
Coronation Pillar,2024-09-30,97951.0
Coronation Pillar,2024-10-31,98500.9921875
Coronation Pillar,2024-11-30,98953.265625
Coronation Pillar,2024-12-31,99132.6640625
Coronation Pillar,2025-01-31,99114.421875
Coronation Pillar,2025-02-28,98993.2890625
Coronation Pillar,2025-03-31,98648.3671875
Coronation Pillar,2025-04-30,98175.109375
Coronation Pillar,2025-05-31,97787.0234375
Coronation Pillar,2025-06-30,97513.796875
Coronation Pillar,2025-07-31,97445.4609375
Coronation Pillar,2025-08-31,97776.453125
Bakoli Deep Pz,2022-12-31,99067.046875
Bakoli Deep Pz,2023-01-31,99276.2890625
Bakoli Deep Pz,2023-02-28,98930.90625
Bakoli Deep Pz,2023-03-31,98793.78125
Bakoli Deep Pz,2023-04-30,98421.390625
Bakoli Deep Pz,2023-05-31,98136.5625
Bakoli Deep Pz,2023-06-30,97672.4453125
Bakoli Deep Pz,2023-07-31,97653.546875
Bakoli Deep Pz,2023-08-31,97692.21875
Bakoli Deep Pz,2023-09-30,97998.046875
Bakoli Deep Pz,2023-10-31,98688.578125
Bakoli Deep Pz,2023-11-30,99100.4140625
Bakoli Deep Pz,2023-12-31,99254.1953125
Bakoli Deep Pz,2024-01-31,99295.8515625
Bakoli Deep Pz,2024-02-29,99179.953125
Bakoli Deep Pz,2024-03-31,98807.3046875
Bakoli Deep Pz,2024-04-30,98294.0703125
Bakoli Deep Pz,2024-05-31,97809.765625
Bakoli Deep Pz,2024-06-30,97500.78125
Bakoli Deep Pz,2024-07-31,97346.5625
Bakoli Deep Pz,2024-08-31,97790.3203125
Bakoli Deep Pz,2024-09-30,97960.6796875
Bakoli Deep Pz,2024-10-31,98509.8203125
Bakoli Deep Pz,2024-11-30,98963.109375
Bakoli Deep Pz,2024-12-31,99143.21875
Bakoli Deep Pz,2025-01-31,99124.5390625
Bakoli Deep Pz,2025-02-28,99003.609375
Bakoli Deep Pz,2025-03-31,98658.4921875
Bakoli Deep Pz,2025-04-30,98186.6875
Bakoli Deep Pz,2025-05-31,97799.1171875
Bakoli Deep Pz,2025-06-30,97523.6015625
Bakoli Deep Pz,2025-07-31,97455.3359375
Bakoli Deep Pz,2025-08-31,97785.6796875
Khera Kalan Pz_1,2022-12-31,99079.6328125
Khera Kalan Pz_1,2023-01-31,99287.8359375
Khera Kalan Pz_1,2023-02-28,98942.6875
Khera Kalan Pz_1,2023-03-31,98803.765625
Khera Kalan Pz_1,2023-04-30,98431.1640625
Khera Kalan Pz_1,2023-05-31,98145.1640625
Khera Kalan Pz_1,2023-06-30,97681.65625
Khera Kalan Pz_1,2023-07-31,97659.421875
Khera Kalan Pz_1,2023-08-31,97700.578125
Khera Kalan Pz_1,2023-09-30,98006.109375
Khera Kalan Pz_1,2023-10-31,98698.7734375
Khera Kalan Pz_1,2023-11-30,99110.3984375
Khera Kalan Pz_1,2023-12-31,99265.4609375
Khera Kalan Pz_1,2024-01-31,99306.390625
Khera Kalan Pz_1,2024-02-29,99190.90625
Khera Kalan Pz_1,2024-03-31,98817.8671875
Khera Kalan Pz_1,2024-04-30,98305.375
Khera Kalan Pz_1,2024-05-31,97817.484375
Khera Kalan Pz_1,2024-06-30,97509.9765625
Khera Kalan Pz_1,2024-07-31,97352.6796875
Khera Kalan Pz_1,2024-08-31,97797.21875
Khera Kalan Pz_1,2024-09-30,97969.796875
Khera Kalan Pz_1,2024-10-31,98519.171875
Khera Kalan Pz_1,2024-11-30,98972.421875
Khera Kalan Pz_1,2024-12-31,99154.4921875
Khera Kalan Pz_1,2025-01-31,99135.3984375
Khera Kalan Pz_1,2025-02-28,99015.765625
Khera Kalan Pz_1,2025-03-31,98670.4296875
Khera Kalan Pz_1,2025-04-30,98193.1796875
Khera Kalan Pz_1,2025-05-31,97804.421875
Khera Kalan Pz_1,2025-06-30,97529.734375
Khera Kalan Pz_1,2025-07-31,97461.9921875
Khera Kalan Pz_1,2025-08-31,97792.6484375
Delhi North ALIPUR Rohini Sector 28,2022-12-31,99079.6328125
Delhi North ALIPUR Rohini Sector 28,2023-01-31,99287.8359375
Delhi North ALIPUR Rohini Sector 28,2023-02-28,98942.6875
Delhi North ALIPUR Rohini Sector 28,2023-03-31,98803.765625
Delhi North ALIPUR Rohini Sector 28,2023-04-30,98431.1640625
Delhi North ALIPUR Rohini Sector 28,2023-05-31,98145.1640625
Delhi North ALIPUR Rohini Sector 28,2023-06-30,97681.65625
Delhi North ALIPUR Rohini Sector 28,2023-07-31,97659.421875
Delhi North ALIPUR Rohini Sector 28,2023-08-31,97700.578125
Delhi North ALIPUR Rohini Sector 28,2023-09-30,98006.109375
Delhi North ALIPUR Rohini Sector 28,2023-10-31,98698.7734375
Delhi North ALIPUR Rohini Sector 28,2023-11-30,99110.3984375
Delhi North ALIPUR Rohini Sector 28,2023-12-31,99265.4609375
Delhi North ALIPUR Rohini Sector 28,2024-01-31,99306.390625
Delhi North ALIPUR Rohini Sector 28,2024-02-29,99190.90625
Delhi North ALIPUR Rohini Sector 28,2024-03-31,98817.8671875
Delhi North ALIPUR Rohini Sector 28,2024-04-30,98305.375
Delhi North ALIPUR Rohini Sector 28,2024-05-31,97817.484375
Delhi North ALIPUR Rohini Sector 28,2024-06-30,97509.9765625
Delhi North ALIPUR Rohini Sector 28,2024-07-31,97352.6796875
Delhi North ALIPUR Rohini Sector 28,2024-08-31,97797.21875
Delhi North ALIPUR Rohini Sector 28,2024-09-30,97969.796875
Delhi North ALIPUR Rohini Sector 28,2024-10-31,98519.171875
Delhi North ALIPUR Rohini Sector 28,2024-11-30,98972.421875
Delhi North ALIPUR Rohini Sector 28,2024-12-31,99154.4921875
Delhi North ALIPUR Rohini Sector 28,2025-01-31,99135.3984375
Delhi North ALIPUR Rohini Sector 28,2025-02-28,99015.765625
Delhi North ALIPUR Rohini Sector 28,2025-03-31,98670.4296875
Delhi North ALIPUR Rohini Sector 28,2025-04-30,98193.1796875
Delhi North ALIPUR Rohini Sector 28,2025-05-31,97804.421875
Delhi North ALIPUR Rohini Sector 28,2025-06-30,97529.734375
Delhi North ALIPUR Rohini Sector 28,2025-07-31,97461.9921875
Delhi North ALIPUR Rohini Sector 28,2025-08-31,97792.6484375
Bawana DJB JE Store,2022-12-31,99047.71875
Bawana DJB JE Store,2023-01-31,99254.453125
Bawana DJB JE Store,2023-02-28,98910.5
Bawana DJB JE Store,2023-03-31,98770.5703125
Bawana DJB JE Store,2023-04-30,98398.4765625
Bawana DJB JE Store,2023-05-31,98112.0234375
Bawana DJB JE Store,2023-06-30,97649.625
Bawana DJB JE Store,2023-07-31,97624.09375
Bawana DJB JE Store,2023-08-31,97667.890625
Bawana DJB JE Store,2023-09-30,97972.765625
Bawana DJB JE Store,2023-10-31,98666.65625
Bawana DJB JE Store,2023-11-30,99077.078125
Bawana DJB JE Store,2023-12-31,99232.4296875
Bawana DJB JE Store,2024-01-31,99271.890625
Bawana DJB JE Store,2024-02-29,99157.5625
Bawana DJB JE Store,2024-03-31,98784.9765625
Bawana DJB JE Store,2024-04-30,98274.578125
Bawana DJB JE Store,2024-05-31,97784.1953125
Bawana DJB JE Store,2024-06-30,97478.578125
Bawana DJB JE Store,2024-07-31,97317.8828125
Bawana DJB JE Store,2024-08-31,97762.8359375
Bawana DJB JE Store,2024-09-30,97937.3359375
Bawana DJB JE Store,2024-10-31,98486.34375
Bawana DJB JE Store,2024-11-30,98938.4921875
Bawana DJB JE Store,2024-12-31,99121.25
Bawana DJB JE Store,2025-01-31,99101.6015625
Bawana DJB JE Store,2025-02-28,98983.8125
Bawana DJB JE Store,2025-03-31,98639.203125
Bawana DJB JE Store,2025-04-30,98157.953125
Bawana DJB JE Store,2025-05-31,97768.4921875
Bawana DJB JE Store,2025-06-30,97495.1015625
Bawana DJB JE Store,2025-07-31,97427.5078125
Bawana DJB JE Store,2025-08-31,97758.2265625
Palla Temple_1,2022-12-31,99067.046875
Palla Temple_1,2023-01-31,99276.2890625
Palla Temple_1,2023-02-28,98930.90625
Palla Temple_1,2023-03-31,98793.78125
Palla Temple_1,2023-04-30,98421.390625
Palla Temple_1,2023-05-31,98136.5625
Palla Temple_1,2023-06-30,97672.4453125
Palla Temple_1,2023-07-31,97653.546875
Palla Temple_1,2023-08-31,97692.21875
Palla Temple_1,2023-09-30,97998.046875
Palla Temple_1,2023-10-31,98688.578125
Palla Temple_1,2023-11-30,99100.4140625
Palla Temple_1,2023-12-31,99254.1953125
Palla Temple_1,2024-01-31,99295.8515625
Palla Temple_1,2024-02-29,99179.953125
Palla Temple_1,2024-03-31,98807.3046875
Palla Temple_1,2024-04-30,98294.0703125
Palla Temple_1,2024-05-31,97809.765625
Palla Temple_1,2024-06-30,97500.78125
Palla Temple_1,2024-07-31,97346.5625
Palla Temple_1,2024-08-31,97790.3203125
Palla Temple_1,2024-09-30,97960.6796875
Palla Temple_1,2024-10-31,98509.8203125
Palla Temple_1,2024-11-30,98963.109375
Palla Temple_1,2024-12-31,99143.21875
Palla Temple_1,2025-01-31,99124.5390625
Palla Temple_1,2025-02-28,99003.609375
Palla Temple_1,2025-03-31,98658.4921875
Palla Temple_1,2025-04-30,98186.6875
Palla Temple_1,2025-05-31,97799.1171875
Palla Temple_1,2025-06-30,97523.6015625
Palla Temple_1,2025-07-31,97455.3359375
Palla Temple_1,2025-08-31,97785.6796875
Narela DJB WTP,2022-12-31,99079.6328125
Narela DJB WTP,2023-01-31,99287.8359375
Narela DJB WTP,2023-02-28,98942.6875
Narela DJB WTP,2023-03-31,98803.765625
Narela DJB WTP,2023-04-30,98431.1640625
Narela DJB WTP,2023-05-31,98145.1640625
Narela DJB WTP,2023-06-30,97681.65625
Narela DJB WTP,2023-07-31,97659.421875
Narela DJB WTP,2023-08-31,97700.578125
Narela DJB WTP,2023-09-30,98006.109375
Narela DJB WTP,2023-10-31,98698.7734375
Narela DJB WTP,2023-11-30,99110.3984375
Narela DJB WTP,2023-12-31,99265.4609375
Narela DJB WTP,2024-01-31,99306.390625
Narela DJB WTP,2024-02-29,99190.90625
Narela DJB WTP,2024-03-31,98817.8671875
Narela DJB WTP,2024-04-30,98305.375
Narela DJB WTP,2024-05-31,97817.484375
Narela DJB WTP,2024-06-30,97509.9765625
Narela DJB WTP,2024-07-31,97352.6796875
Narela DJB WTP,2024-08-31,97797.21875
Narela DJB WTP,2024-09-30,97969.796875
Narela DJB WTP,2024-10-31,98519.171875
Narela DJB WTP,2024-11-30,98972.421875
Narela DJB WTP,2024-12-31,99154.4921875
Narela DJB WTP,2025-01-31,99135.3984375
Narela DJB WTP,2025-02-28,99015.765625
Narela DJB WTP,2025-03-31,98670.4296875
Narela DJB WTP,2025-04-30,98193.1796875
Narela DJB WTP,2025-05-31,97804.421875
Narela DJB WTP,2025-06-30,97529.734375
Narela DJB WTP,2025-07-31,97461.9921875
Narela DJB WTP,2025-08-31,97792.6484375
Tiggipur Deep Pz_1,2022-12-31,99067.046875
Tiggipur Deep Pz_1,2023-01-31,99276.2890625
Tiggipur Deep Pz_1,2023-02-28,98930.90625
Tiggipur Deep Pz_1,2023-03-31,98793.78125
Tiggipur Deep Pz_1,2023-04-30,98421.390625
Tiggipur Deep Pz_1,2023-05-31,98136.5625
Tiggipur Deep Pz_1,2023-06-30,97672.4453125
Tiggipur Deep Pz_1,2023-07-31,97653.546875
Tiggipur Deep Pz_1,2023-08-31,97692.21875
Tiggipur Deep Pz_1,2023-09-30,97998.046875
Tiggipur Deep Pz_1,2023-10-31,98688.578125
Tiggipur Deep Pz_1,2023-11-30,99100.4140625
Tiggipur Deep Pz_1,2023-12-31,99254.1953125
Tiggipur Deep Pz_1,2024-01-31,99295.8515625
Tiggipur Deep Pz_1,2024-02-29,99179.953125
Tiggipur Deep Pz_1,2024-03-31,98807.3046875
Tiggipur Deep Pz_1,2024-04-30,98294.0703125
Tiggipur Deep Pz_1,2024-05-31,97809.765625
Tiggipur Deep Pz_1,2024-06-30,97500.78125
Tiggipur Deep Pz_1,2024-07-31,97346.5625
Tiggipur Deep Pz_1,2024-08-31,97790.3203125
Tiggipur Deep Pz_1,2024-09-30,97960.6796875
Tiggipur Deep Pz_1,2024-10-31,98509.8203125
Tiggipur Deep Pz_1,2024-11-30,98963.109375
Tiggipur Deep Pz_1,2024-12-31,99143.21875
Tiggipur Deep Pz_1,2025-01-31,99124.5390625
Tiggipur Deep Pz_1,2025-02-28,99003.609375
Tiggipur Deep Pz_1,2025-03-31,98658.4921875
Tiggipur Deep Pz_1,2025-04-30,98186.6875
Tiggipur Deep Pz_1,2025-05-31,97799.1171875
Tiggipur Deep Pz_1,2025-06-30,97523.6015625
Tiggipur Deep Pz_1,2025-07-31,97455.3359375
Tiggipur Deep Pz_1,2025-08-31,97785.6796875
Bakolishallow,2022-12-31,99067.046875
Bakolishallow,2023-01-31,99276.2890625
Bakolishallow,2023-02-28,98930.90625
Bakolishallow,2023-03-31,98793.78125
Bakolishallow,2023-04-30,98421.390625
Bakolishallow,2023-05-31,98136.5625
Bakolishallow,2023-06-30,97672.4453125
Bakolishallow,2023-07-31,97653.546875
Bakolishallow,2023-08-31,97692.21875
Bakolishallow,2023-09-30,97998.046875
Bakolishallow,2023-10-31,98688.578125
Bakolishallow,2023-11-30,99100.4140625
Bakolishallow,2023-12-31,99254.1953125
Bakolishallow,2024-01-31,99295.8515625
Bakolishallow,2024-02-29,99179.953125
Bakolishallow,2024-03-31,98807.3046875
Bakolishallow,2024-04-30,98294.0703125
Bakolishallow,2024-05-31,97809.765625
Bakolishallow,2024-06-30,97500.78125
Bakolishallow,2024-07-31,97346.5625
Bakolishallow,2024-08-31,97790.3203125
Bakolishallow,2024-09-30,97960.6796875
Bakolishallow,2024-10-31,98509.8203125
Bakolishallow,2024-11-30,98963.109375
Bakolishallow,2024-12-31,99143.21875
Bakolishallow,2025-01-31,99124.5390625
Bakolishallow,2025-02-28,99003.609375
Bakolishallow,2025-03-31,98658.4921875
Bakolishallow,2025-04-30,98186.6875
Bakolishallow,2025-05-31,97799.1171875
Bakolishallow,2025-06-30,97523.6015625
Bakolishallow,2025-07-31,97455.3359375
Bakolishallow,2025-08-31,97785.6796875
Qatlupur_2,2022-12-31,99047.71875
Qatlupur_2,2023-01-31,99254.453125
Qatlupur_2,2023-02-28,98910.5
Qatlupur_2,2023-03-31,98770.5703125
Qatlupur_2,2023-04-30,98398.4765625
Qatlupur_2,2023-05-31,98112.0234375
Qatlupur_2,2023-06-30,97649.625
Qatlupur_2,2023-07-31,97624.09375
Qatlupur_2,2023-08-31,97667.890625
Qatlupur_2,2023-09-30,97972.765625
Qatlupur_2,2023-10-31,98666.65625
Qatlupur_2,2023-11-30,99077.078125
Qatlupur_2,2023-12-31,99232.4296875
Qatlupur_2,2024-01-31,99271.890625
Qatlupur_2,2024-02-29,99157.5625
Qatlupur_2,2024-03-31,98784.9765625
Qatlupur_2,2024-04-30,98274.578125
Qatlupur_2,2024-05-31,97784.1953125
Qatlupur_2,2024-06-30,97478.578125
Qatlupur_2,2024-07-31,97317.8828125
Qatlupur_2,2024-08-31,97762.8359375
Qatlupur_2,2024-09-30,97937.3359375
Qatlupur_2,2024-10-31,98486.34375
Qatlupur_2,2024-11-30,98938.4921875
Qatlupur_2,2024-12-31,99121.25
Qatlupur_2,2025-01-31,99101.6015625
Qatlupur_2,2025-02-28,98983.8125
Qatlupur_2,2025-03-31,98639.203125
Qatlupur_2,2025-04-30,98157.953125
Qatlupur_2,2025-05-31,97768.4921875
Qatlupur_2,2025-06-30,97495.1015625
Qatlupur_2,2025-07-31,97427.5078125
Qatlupur_2,2025-08-31,97758.2265625
Kewal Park,2022-12-31,99057.6953125
Kewal Park,2023-01-31,99265.3359375
Kewal Park,2023-02-28,98921.7578125
Kewal Park,2023-03-31,98782.8359375
Kewal Park,2023-04-30,98410.7578125
Kewal Park,2023-05-31,98126.484375
Kewal Park,2023-06-30,97663.890625
Kewal Park,2023-07-31,97643.203125
Kewal Park,2023-08-31,97687.203125
Kewal Park,2023-09-30,97988.0703125
Kewal Park,2023-10-31,98679.4609375
Kewal Park,2023-11-30,99089.640625
Kewal Park,2023-12-31,99243.7421875
Kewal Park,2024-01-31,99284.8203125
Kewal Park,2024-02-29,99169.8359375
Kewal Park,2024-03-31,98797.0078125
Kewal Park,2024-04-30,98284.1015625
Kewal Park,2024-05-31,97798.8828125
Kewal Park,2024-06-30,97492.953125
Kewal Park,2024-07-31,97337.1171875
Kewal Park,2024-08-31,97780.0234375
Kewal Park,2024-09-30,97951.0
Kewal Park,2024-10-31,98500.9921875
Kewal Park,2024-11-30,98953.265625
Kewal Park,2024-12-31,99132.6640625
Kewal Park,2025-01-31,99114.421875
Kewal Park,2025-02-28,98993.2890625
Kewal Park,2025-03-31,98648.3671875
Kewal Park,2025-04-30,98175.109375
Kewal Park,2025-05-31,97787.0234375
Kewal Park,2025-06-30,97513.796875
Kewal Park,2025-07-31,97445.4609375
Kewal Park,2025-08-31,97776.453125
Delhi North ALIPUR Palla Zero RD,2022-12-31,99088.34375
Delhi North ALIPUR Palla Zero RD,2023-01-31,99299.7734375
Delhi North ALIPUR Palla Zero RD,2023-02-28,98952.7109375
Delhi North ALIPUR Palla Zero RD,2023-03-31,98817.140625
Delhi North ALIPUR Palla Zero RD,2023-04-30,98444.5078125
Delhi North ALIPUR Palla Zero RD,2023-05-31,98160.0
Delhi North ALIPUR Palla Zero RD,2023-06-30,97694.265625
Delhi North ALIPUR Palla Zero RD,2023-07-31,97678.9375
Delhi North ALIPUR Palla Zero RD,2023-08-31,97712.4296875
Delhi North ALIPUR Palla Zero RD,2023-09-30,98022.7578125
Delhi North ALIPUR Palla Zero RD,2023-10-31,98711.953125
Delhi North ALIPUR Palla Zero RD,2023-11-30,99124.21875
Delhi North ALIPUR Palla Zero RD,2023-12-31,99277.7734375
Delhi North ALIPUR Palla Zero RD,2024-01-31,99320.3203125
Delhi North ALIPUR Palla Zero RD,2024-02-29,99203.265625
Delhi North ALIPUR Palla Zero RD,2024-03-31,98830.4765625
Delhi North ALIPUR Palla Zero RD,2024-04-30,98316.8671875
Delhi North ALIPUR Palla Zero RD,2024-05-31,97833.515625
Delhi North ALIPUR Palla Zero RD,2024-06-30,97521.8671875
Delhi North ALIPUR Palla Zero RD,2024-07-31,97371.546875
Delhi North ALIPUR Palla Zero RD,2024-08-31,97815.7734375
Delhi North ALIPUR Palla Zero RD,2024-09-30,97984.8359375
Delhi North ALIPUR Palla Zero RD,2024-10-31,98532.6875
Delhi North ALIPUR Palla Zero RD,2024-11-30,98986.5078125
Delhi North ALIPUR Palla Zero RD,2024-12-31,99166.234375
Delhi North ALIPUR Palla Zero RD,2025-01-31,99147.375
Delhi North ALIPUR Palla Zero RD,2025-02-28,99026.359375
